,age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,Income
15091,58,1,1,9,1,8,1,0,0,0,0,50,0
15092,68,5,1,9,6,4,4,0,1,0,0,15,0
15093,41,3,5,10,1,1,1,1,0,0,0,40,1
15094,27,2,5,10,1,3,1,0,0,3103,0,50,1
15095,24,2,0,13,0,3,0,0,0,0,0,40,0
15096,50,2,0,13,2,1,4,0,1,0,0,40,0
15097,47,2,5,10,2,4,3,0,1,0,0,44,0
15098,54,2,1,9,6,4,4,0,1,0,0,40,0
15099,28,2,0,13,0,0,3,2,1,0,0,30,0
15100,26,0,3,14,0,3,0,0,1,0,0,40,0
15101,35,0,0,13,4,1,0,0,0,0,0,42,0
15102,48,2,1,9,1,5,1,0,0,2885,0,15,0
15103,50,2,6,12,1,5,2,0,1,3942,0,40,0
15104,39,2,1,9,2,0,0,0,1,0,0,40,0
15105,46,2,0,13,0,5,0,0,0,0,0,45,1
15106,41,2,5,10,6,0,4,1,1,0,0,48,0
15107,24,2,8,4,1,5,1,0,0,2580,0,40,0
15108,57,2,1,9,2,6,0,0,0,0,0,40,0
15109,32,2,1,9,0,2,0,0,0,0,0,40,0
15110,41,2,6,12,1,1,1,1,0,0,0,50,1
15111,55,2,1,9,1,6,1,0,0,0,0,40,1
15112,69,2,8,4,2,9,4,1,1,2964,0,40,0
15113,22,2,1,9,0,4,0,1,1,0,0,40,0
15114,45,2,1,9,1,4,1,0,0,3942,0,40,0
15115,33,2,1,9,0,0,0,1,0,0,0,40,0
15116,57,2,5,10,4,5,0,0,1,0,0,40,0
15117,38,1,0,13,1,1,1,2,0,0,1902,65,1
15118,40,2,1,9,1,6,1,0,0,0,0,50,0
15119,48,1,5,10,2,2,3,0,1,0,0,40,0
15120,38,4,5,10,3,1,4,1,1,0,0,35,0
15121,26,0,0,13,0,3,0,0,1,0,0,60,0
15122,24,2,1,9,0,9,3,0,0,0,0,40,0
15123,35,2,1,9,3,4,4,1,1,0,0,20,0
15124,37,2,5,10,1,6,1,0,0,5178,0,75,1
15125,42,2,1,9,2,9,0,0,0,0,0,40,0
15126,37,2,1,9,1,0,2,0,1,0,0,40,1
15127,37,2,1,9,0,1,0,0,1,0,0,50,0
15128,28,2,3,14,0,1,0,0,1,0,0,80,0
15129,22,2,1,9,1,6,1,0,0,0,0,40,0
15130,24,2,2,7,0,0,0,0,1,0,0,40,0
15131,45,4,5,10,1,0,1,0,0,0,0,40,1
15132,29,1,1,9,0,6,0,0,0,0,0,50,1
15133,23,2,5,10,0,0,3,1,1,0,0,25,0
15134,24,3,0,13,0,1,0,0,0,0,0,40,0
15135,25,2,6,12,0,3,3,0,1,0,0,40,0
15136,58,2,1,9,2,5,5,0,1,0,0,32,0
15137,28,5,7,11,0,5,0,0,0,0,0,60,0
15138,58,2,1,9,6,5,0,0,1,0,0,35,1
15139,18,2,2,7,0,4,3,0,0,0,0,16,0
15140,59,2,8,4,1,11,1,0,0,0,0,40,0
15141,39,2,1,9,2,0,4,0,1,0,0,40,0
15142,53,5,5,10,1,5,1,0,0,0,0,50,1
15143,54,2,10,15,0,3,5,0,1,0,0,65,0
15144,51,2,1,9,1,7,1,0,0,0,0,50,1
15145,59,2,3,14,1,5,1,0,0,7298,0,55,1
15146,42,0,1,9,0,11,0,0,0,0,0,40,1
15147,36,2,5,10,1,0,2,0,1,0,0,40,0
15148,37,2,5,10,0,0,0,0,1,0,0,60,0
15149,32,2,5,10,0,2,3,0,0,0,0,40,0
15150,38,1,1,9,1,10,1,0,0,0,0,50,0
15151,19,2,1,9,4,0,3,0,1,0,0,30,0
15152,55,4,0,13,6,3,0,0,1,0,0,48,0
15153,30,2,1,9,0,6,0,0,0,0,0,40,0
15154,27,2,5,10,1,3,1,0,0,0,0,50,1
15155,44,2,0,13,0,1,0,0,1,0,0,5,0
15156,32,2,0,13,1,9,1,0,0,0,0,50,0
15157,60,2,1,9,3,4,4,0,1,0,0,20,0
15158,28,2,1,9,0,9,0,2,0,0,0,40,0
15159,44,2,1,9,1,1,1,0,0,0,0,40,0
15160,29,2,1,9,0,2,0,0,0,0,0,16,0
15161,57,0,1,9,1,6,1,0,0,0,0,40,0
15162,41,2,5,10,2,7,0,0,0,0,0,60,0
15163,34,1,2,7,1,7,1,0,0,0,0,60,0
15164,44,2,5,10,2,1,4,0,1,0,0,42,0
15165,44,2,0,13,2,7,0,0,0,0,0,40,0
15166,57,2,15,2,1,2,1,0,0,0,0,22,0
15167,37,2,0,13,0,3,0,0,0,0,0,30,0
15168,35,2,0,13,1,3,1,0,0,0,0,16,1
15169,51,2,3,14,1,1,1,0,0,99999,0,50,1
15170,27,2,5,10,0,1,0,0,0,0,0,45,0
15171,41,0,5,10,1,0,2,0,1,3103,0,40,1
15172,37,1,9,16,1,3,1,0,0,0,0,60,0
15173,18,2,5,10,0,4,3,0,0,0,0,8,0
15174,24,0,8,4,0,10,4,0,1,0,0,20,0
15175,53,2,14,8,1,0,2,0,1,0,0,40,0
15176,40,2,1,9,2,9,0,0,0,0,1980,48,0
15177,54,2,5,10,2,9,0,0,0,0,0,60,0
15178,22,2,5,10,0,3,0,0,1,0,0,40,0
15179,44,2,12,6,3,0,4,1,1,0,0,30,0
15180,43,2,5,10,2,1,4,0,1,0,0,45,0
15181,58,0,0,13,1,3,2,0,1,0,0,20,1
15182,59,4,0,13,1,3,2,0,1,0,0,45,1
15183,31,2,0,13,1,1,1,0,0,0,0,45,1
15184,35,2,1,9,0,9,3,0,0,0,0,40,0
15185,17,2,12,6,0,5,3,0,1,0,0,20,0
15186,45,2,5,10,2,3,4,0,1,0,0,32,0
15187,40,2,5,10,2,2,0,0,0,0,0,40,0
15188,35,2,1,9,1,2,1,0,0,0,0,45,0
15189,25,3,0,13,0,10,0,0,0,0,0,45,0
15190,58,2,1,9,2,2,0,0,0,0,0,40,0
15191,39,2,5,10,2,2,0,0,0,0,0,50,1
15192,23,2,1,9,1,1,1,0,0,0,0,54,0
15193,32,0,0,13,0,3,0,0,1,0,0,40,0
15194,48,2,6,12,1,7,1,0,0,0,0,44,0
15195,41,2,0,13,1,2,1,0,0,0,0,40,0
15196,74,2,4,5,6,6,0,0,0,0,0,10,0
15197,43,2,0,13,1,3,1,0,0,0,0,50,1
15198,18,2,5,10,0,4,3,0,0,0,1721,20,0
15199,24,3,0,13,0,12,0,0,0,0,0,40,0
15200,58,2,5,10,1,0,2,0,1,0,0,32,0
15201,54,2,3,14,1,3,1,0,0,0,0,40,1
15202,60,2,8,4,1,6,1,0,0,0,0,40,0
15203,28,2,5,10,1,8,1,0,0,0,0,40,0
15204,41,2,1,9,1,7,1,0,0,0,0,40,1
15205,27,0,5,10,2,0,4,1,0,0,0,40,0
15206,30,2,5,10,2,4,3,0,1,0,0,20,0
15207,63,4,0,13,2,6,0,1,0,0,0,35,0
15208,33,2,1,9,0,5,0,0,0,3325,0,50,0
15209,34,2,1,9,1,7,1,0,0,0,0,45,0
15210,51,2,1,9,1,11,1,0,0,0,0,40,0
15211,21,2,12,6,0,4,3,1,0,0,0,25,0
15212,50,2,1,9,1,6,1,0,0,0,0,40,1
15213,43,2,1,9,1,9,1,0,0,0,0,40,0
15214,27,2,1,9,1,6,1,0,0,2885,0,40,0
15215,19,2,1,9,0,0,3,0,1,0,0,40,0
15216,17,2,14,8,0,4,3,0,1,0,0,6,0
15217,47,2,6,12,2,7,0,1,0,0,0,40,0
15218,25,4,0,13,0,0,5,1,1,0,0,40,0
15219,71,2,3,14,0,4,0,0,1,0,0,20,0
15220,21,2,1,9,0,9,3,1,1,0,0,40,0
15221,48,2,6,12,1,9,1,0,0,0,0,40,0
15222,57,2,8,4,6,5,5,0,1,0,1602,3,0
15223,58,1,5,10,1,8,1,0,0,0,2415,40,1
15224,34,2,1,9,1,9,5,4,1,0,0,20,0
15225,33,4,5,10,1,2,1,0,0,0,0,66,0
15226,56,2,11,3,1,4,1,0,0,0,0,40,0
15227,40,3,3,14,0,3,0,0,0,0,0,40,0
15228,28,2,1,9,0,4,0,0,0,0,0,32,0
15229,42,2,3,14,1,5,1,0,0,0,0,40,0
15230,41,2,7,11,2,10,0,0,1,3325,0,40,0
15231,28,5,1,9,0,0,3,0,1,0,0,35,0
15232,40,2,12,6,2,9,0,0,1,0,0,35,0
15233,23,2,5,10,0,9,3,2,0,0,0,30,0
15234,39,2,3,14,0,5,0,0,0,0,0,50,1
15235,39,2,0,13,0,5,0,0,0,0,1876,50,0
15236,45,2,1,9,0,2,0,0,1,0,0,40,0
15237,50,1,5,10,2,5,0,0,1,0,0,40,0
15238,33,2,1,9,1,0,1,0,0,0,0,40,0
15239,34,2,2,7,1,9,3,0,1,0,0,40,0
15240,55,2,1,9,1,7,1,0,0,0,0,32,0
15241,62,3,1,9,6,0,4,0,1,0,0,40,0
15242,31,2,0,13,1,5,1,0,0,0,0,40,0
15243,35,1,4,5,1,6,1,0,0,0,0,40,0
15244,30,2,1,9,4,6,0,0,0,0,0,40,0
15245,57,5,5,10,1,5,1,0,0,0,0,50,1
15246,50,2,1,9,1,1,1,1,0,0,1887,55,1
15247,51,2,1,9,1,7,1,0,0,0,0,50,0
15248,47,2,1,9,1,5,1,0,0,4386,0,45,1
15249,37,2,0,13,0,3,0,0,0,0,0,45,1
15250,58,2,8,4,1,7,1,0,0,0,0,40,0
15251,39,2,0,13,2,1,4,0,1,0,0,50,1
15252,34,2,5,10,0,9,0,0,0,0,0,40,1
15253,45,2,1,9,4,0,4,0,1,0,0,38,0
15254,42,2,0,13,1,3,1,0,0,99999,0,40,1
15255,40,2,7,11,2,10,0,0,0,3325,0,40,0
15256,39,1,10,15,1,3,1,0,0,0,1977,50,1
15257,36,2,3,14,1,3,1,0,0,0,0,40,1
15258,56,2,1,9,2,0,5,3,1,0,0,35,0
15259,37,2,5,10,1,2,1,1,0,0,0,40,1
15260,60,4,1,9,1,4,1,0,0,0,0,40,0
15261,56,2,1,9,1,6,1,0,0,0,0,40,1
15262,51,2,8,4,1,1,1,3,0,3908,0,47,0
15263,34,2,0,13,0,3,0,0,1,0,0,36,0
15264,19,2,1,9,0,8,3,1,0,0,0,30,0
15265,37,3,1,9,0,1,4,1,1,0,0,40,0
15266,58,2,0,13,1,1,1,0,0,0,0,40,1
15267,33,2,2,7,0,0,0,0,1,0,0,35,0
15268,39,2,0,13,0,1,0,0,0,0,0,40,1
15269,36,2,1,9,0,0,0,0,1,4865,0,40,0
15270,26,2,0,13,0,3,0,2,1,0,0,40,0
15271,22,2,7,11,0,10,3,0,1,0,0,36,0
15272,32,2,3,14,0,0,0,0,0,0,0,40,0
15273,17,2,2,7,0,5,4,0,0,0,0,15,0
15274,68,2,8,4,6,4,4,3,1,0,0,20,0
15275,70,2,1,9,1,5,1,0,0,3432,0,40,0
15276,30,2,1,9,0,8,3,0,0,0,0,40,0
15277,19,0,5,10,0,0,5,0,1,0,0,15,0
15278,51,2,1,9,1,3,1,0,0,0,0,40,0
15279,19,2,5,10,0,0,5,0,0,0,0,30,0
15280,47,2,1,9,1,6,1,0,0,0,0,40,0
15281,41,2,0,13,1,3,1,0,0,7688,0,55,1
15282,36,2,5,10,1,9,1,0,0,0,1887,40,1
15283,30,2,5,10,1,6,1,0,0,0,0,40,1
15284,26,2,1,9,1,9,1,0,0,0,0,45,0
15285,41,4,0,13,2,3,0,0,0,0,0,20,0
15286,25,2,5,10,1,0,1,0,0,0,0,45,0
15287,62,2,4,5,1,4,1,0,0,0,0,40,0
15288,23,2,3,14,0,3,0,0,0,0,0,40,0
15289,25,2,1,9,0,5,3,3,0,6849,0,40,0
15290,30,2,0,13,0,5,0,0,1,0,0,45,0
15291,48,2,1,9,0,2,0,0,0,0,0,40,0
15292,20,2,1,9,0,4,5,4,0,0,0,40,0
15293,51,2,5,10,1,1,2,0,1,0,0,15,1
15294,19,2,5,10,0,2,3,0,0,0,0,10,0
15295,31,2,1,9,0,9,0,0,0,0,0,40,0
15296,36,2,0,13,1,1,1,0,0,7298,0,50,1
15297,40,2,1,9,0,5,3,1,0,0,0,40,0
15298,30,1,2,7,0,8,3,1,0,0,0,40,0
15299,28,1,5,10,0,6,0,0,0,0,1590,40,0
15300,57,2,4,5,1,6,1,1,0,0,0,40,1
15301,18,2,2,7,0,5,3,0,0,0,0,15,0
15302,54,2,1,9,1,6,1,0,0,0,0,40,1
15303,32,2,1,9,1,9,1,1,0,0,0,40,0
15304,52,2,3,14,0,3,0,0,0,0,0,40,0
15305,27,2,1,9,4,9,4,0,1,0,0,40,0
15306,45,2,0,13,1,1,1,0,0,0,0,48,0
15307,18,2,5,10,0,4,3,0,0,0,0,20,0
15308,37,1,1,9,0,6,0,0,0,0,0,35,0
15309,52,2,1,9,1,9,1,1,0,0,0,40,1
15310,59,2,4,5,0,4,0,1,0,0,0,50,0
15311,27,2,7,11,0,9,0,0,0,0,0,40,0
15312,43,3,1,9,1,9,1,0,0,0,0,40,0
15313,56,2,5,10,1,6,1,0,0,0,0,40,1
15314,44,1,5,10,1,8,1,0,0,0,0,72,0
15315,37,2,7,11,0,6,0,0,0,0,0,45,0
15316,28,2,7,11,2,1,0,0,0,10520,0,50,1
15317,48,1,1,9,4,4,5,0,1,0,0,25,0
15318,58,1,0,13,1,1,1,0,0,0,0,50,0
15319,29,2,1,9,1,6,1,0,0,0,0,45,0
15320,37,2,6,12,1,5,1,0,0,0,0,40,0
15321,35,5,10,15,1,3,1,0,0,0,0,50,1
15322,36,2,7,11,2,6,0,0,0,0,0,38,0
15323,52,2,1,9,1,0,1,0,0,0,0,48,0
15324,30,2,1,9,2,7,0,0,0,0,0,40,0
15325,22,2,4,5,0,6,3,0,0,0,0,40,0
15326,55,1,6,12,1,5,1,0,0,0,0,60,0
15327,61,2,1,9,1,1,2,0,1,15024,0,38,1
15328,33,2,1,9,2,2,4,0,0,0,0,30,0
15329,46,2,5,10,1,5,1,0,0,0,0,50,0
15330,64,2,2,7,6,10,4,0,1,0,0,16,0
15331,28,2,12,6,3,6,4,0,0,0,0,40,0
15332,19,2,1,9,0,0,0,0,1,0,0,42,0
15333,36,2,1,9,4,0,0,0,0,0,0,40,0
15334,43,1,0,13,1,6,1,0,0,0,0,40,1
15335,39,1,9,16,2,0,5,4,0,0,0,40,0
15336,56,2,0,13,1,1,1,0,0,0,0,42,1
15337,24,4,5,10,0,11,3,0,0,0,0,40,0
15338,40,2,1,9,1,5,1,0,0,0,0,60,0
15339,45,5,6,12,1,1,1,0,0,0,0,50,1
15340,56,4,3,14,6,3,0,0,1,0,0,40,0
15341,46,2,1,9,4,6,4,1,1,0,0,40,0
15342,35,3,0,13,0,3,3,0,1,0,0,40,0
15343,36,1,10,15,1,3,1,0,0,0,0,60,1
15344,50,1,10,15,1,3,1,0,0,0,0,50,1
15345,61,2,8,4,6,4,0,1,1,0,0,21,0
15346,31,2,7,11,0,7,3,0,0,0,1980,60,0
15347,63,2,5,10,1,3,1,0,0,0,0,40,0
15348,41,2,7,11,1,1,1,0,0,0,0,40,0
15349,48,2,1,9,1,9,1,0,0,0,0,40,0
15350,45,2,1,9,2,5,0,0,1,0,0,35,0
15351,24,2,1,9,1,9,1,0,0,0,0,40,0
15352,34,2,5,10,2,3,0,1,0,0,0,40,1
15353,27,2,0,13,0,5,0,0,1,0,0,40,0
15354,26,2,7,11,0,6,3,0,0,0,0,48,0
15355,27,2,1,9,0,2,3,0,0,0,0,40,0
15356,55,2,7,11,1,1,1,0,0,0,0,40,0
15357,38,2,1,9,1,1,1,0,0,0,0,40,1
15358,31,2,1,9,1,0,2,0,1,0,0,40,1
15359,51,1,6,12,1,5,1,0,0,0,0,40,1
15360,56,2,14,8,1,3,1,0,0,0,0,40,1
15361,39,2,6,12,1,9,1,0,0,0,0,40,0
15362,50,2,5,10,1,6,1,0,0,0,0,40,1
15363,34,4,0,13,1,3,1,0,0,0,2051,40,0
15364,44,2,1,9,2,5,0,0,0,3674,0,50,0
15365,21,2,1,9,0,11,3,0,0,0,0,40,0
15366,37,2,5,10,1,9,1,0,0,0,0,70,0
15367,18,2,14,8,0,0,0,0,1,0,0,30,0
15368,38,2,1,9,1,9,1,0,0,0,0,65,1
15369,19,2,1,9,0,0,3,0,0,0,0,12,0
15370,46,2,1,9,1,6,1,0,0,0,0,40,0
15371,19,2,5,10,0,5,3,0,1,0,0,25,0
15372,22,2,5,10,0,5,3,0,1,0,0,20,0
15373,38,2,1,9,1,6,1,0,0,0,0,50,0
15374,33,2,3,14,2,1,3,0,1,14084,0,50,1
15375,83,1,1,9,6,1,0,0,0,0,0,8,0
15376,34,2,5,10,1,10,1,0,0,0,0,40,1
15377,38,2,1,9,1,6,1,0,0,0,0,40,0
15378,33,2,5,10,6,0,4,0,1,0,0,40,0
15379,27,2,1,9,1,0,2,1,1,0,1887,40,1
15380,38,2,1,9,1,6,1,0,0,0,0,60,0
15381,25,2,5,10,0,4,0,0,0,0,0,25,0
15382,38,2,1,9,1,10,1,0,0,0,0,40,0
15383,52,2,0,13,1,1,1,0,0,0,0,48,1
15384,33,0,3,14,0,3,0,0,0,0,0,50,0
15385,17,2,2,7,0,4,3,0,1,0,0,20,0
15386,28,2,0,13,0,1,0,0,1,6849,0,60,0
15387,52,4,1,9,2,0,4,1,1,0,0,40,0
15388,34,2,1,9,4,2,0,0,0,2463,0,40,0
15389,25,2,0,13,0,3,3,0,1,0,0,15,0
15390,17,2,4,5,0,4,3,1,0,0,0,26,0
15391,22,2,1,9,0,4,3,1,0,0,0,80,0
15392,22,2,1,9,0,2,0,1,0,0,0,40,0
15393,46,2,5,10,1,5,1,0,0,0,1887,40,1
15394,58,2,1,9,2,9,0,1,1,0,0,40,0
15395,39,2,5,10,2,5,5,0,1,0,0,35,0
15396,59,4,5,10,6,4,0,0,1,0,0,40,0
15397,61,2,1,9,1,0,1,0,0,0,0,40,0
15398,32,2,7,11,1,6,1,0,0,0,0,45,0
15399,50,2,0,13,1,1,1,2,0,0,0,40,1
15400,51,2,1,9,1,6,1,0,0,0,0,40,0
15401,43,2,0,13,1,4,2,2,1,0,0,45,0
15402,20,2,5,10,0,6,3,0,0,0,0,40,0
15403,38,4,0,13,1,1,1,1,0,0,0,40,0
15404,44,3,7,11,1,6,1,1,0,0,0,40,1
15405,28,2,7,11,0,5,0,0,0,0,0,50,0
15406,50,2,3,14,1,3,2,0,1,0,0,40,0
15407,53,2,9,16,2,3,0,0,0,0,0,50,0
15408,42,1,0,13,1,5,1,0,0,0,0,45,0
15409,47,2,3,14,1,3,1,2,0,0,0,45,0
15410,39,2,1,9,1,0,2,0,1,0,0,40,1
15411,38,1,1,9,0,8,0,0,0,0,0,60,0
15412,34,0,0,13,0,3,3,0,0,0,0,50,0
15413,40,2,5,10,1,3,2,0,1,0,0,40,0
15414,63,2,5,10,6,5,0,0,1,0,0,20,0
15415,53,2,5,10,1,1,2,0,1,0,0,40,1
15416,43,2,7,11,2,3,0,0,0,0,0,48,0
15417,28,2,5,10,0,1,0,0,0,0,1669,60,0
15418,68,2,1,9,6,1,0,0,1,0,0,10,1
15419,46,0,0,13,1,3,1,0,0,0,0,38,0
15420,57,2,1,9,0,0,5,0,1,0,0,40,0
15421,38,2,1,9,2,0,0,0,1,0,0,35,0
15422,66,2,3,14,1,5,1,0,0,0,0,40,0
15423,29,2,6,12,0,5,3,0,1,0,0,40,0
15424,54,2,0,13,1,5,1,0,0,7688,0,50,1
15425,38,2,1,9,0,3,0,0,0,0,0,40,0
15426,35,2,2,7,4,13,4,0,1,0,0,8,0
15427,30,2,0,13,0,3,3,0,1,0,0,37,0
15428,39,2,1,9,0,0,4,1,1,0,0,40,0
15429,31,2,3,14,0,3,0,1,0,0,0,40,0
15430,50,2,1,9,1,9,1,0,0,0,0,50,0
15431,30,1,1,9,1,6,1,0,0,0,0,60,0
15432,25,2,0,13,0,5,3,0,1,0,0,40,0
15433,24,2,0,13,0,13,0,0,1,0,0,40,0
15434,59,4,1,9,4,11,5,1,1,0,2339,40,0
15435,45,2,0,13,1,0,1,0,0,0,0,15,0
15436,64,2,11,3,4,4,5,0,1,0,0,20,0
15437,61,2,14,8,1,4,2,0,1,0,0,40,0
15438,42,2,7,11,2,10,4,0,1,0,0,40,0
15439,28,2,11,3,1,9,1,0,0,0,0,40,0
15440,53,2,1,9,2,2,0,0,0,0,0,40,0
15441,33,1,2,7,2,2,0,0,0,0,0,7,0
15442,34,4,3,14,1,3,1,1,0,0,0,40,0
15443,41,2,5,10,1,4,1,0,0,0,0,48,0
15444,67,2,5,10,1,2,1,0,0,9386,0,24,1
15445,46,2,6,12,6,3,4,0,1,0,0,27,0
15446,32,2,1,9,1,5,2,0,1,0,0,40,0
15447,41,2,1,9,1,7,1,0,0,0,0,40,0
15448,30,2,0,13,1,3,1,4,0,0,0,40,0
15449,54,1,0,13,2,1,0,0,0,0,0,50,0
15450,33,2,1,9,2,4,4,1,0,0,0,40,0
15451,34,2,0,13,0,1,0,0,1,0,0,40,0
15452,20,2,5,10,0,5,3,0,0,0,0,30,0
15453,45,2,5,10,2,0,0,0,1,0,0,48,0
15454,21,2,1,9,0,4,3,0,0,0,0,40,0
15455,25,2,0,13,1,3,1,0,0,0,0,40,0
15456,38,2,1,9,1,6,1,0,0,0,0,41,0
15457,17,2,2,7,0,6,3,0,1,0,0,15,0
15458,35,2,1,9,2,5,0,0,1,0,0,30,0
15459,38,2,0,13,1,6,1,0,0,0,0,40,0
15460,48,4,6,12,1,11,1,0,0,0,0,56,1
15461,25,2,1,9,0,4,0,1,0,0,0,40,0
15462,57,2,3,14,0,1,0,0,0,0,0,40,0
15463,32,2,0,13,2,1,0,0,1,0,0,50,1
15464,39,4,0,13,4,3,0,1,0,0,0,30,0
15465,23,2,0,13,0,0,3,0,1,0,0,35,0
15466,21,2,1,9,0,2,4,0,0,0,0,45,0
15467,47,2,1,9,2,0,4,0,1,0,0,48,0
15468,25,2,8,4,0,9,5,0,1,0,0,40,0
15469,41,3,5,10,3,0,0,1,0,4650,0,40,0
15470,19,2,1,9,0,4,3,0,1,0,0,15,0
15471,24,2,1,9,0,6,0,0,0,0,0,42,0
15472,57,2,0,13,1,1,1,0,0,15024,0,50,1
15473,32,2,1,9,1,7,1,0,0,0,0,40,0
15474,28,1,7,11,1,6,1,0,0,0,0,45,0
15475,40,2,0,13,1,1,1,0,0,0,0,75,1
15476,21,0,5,10,0,3,3,0,0,0,0,20,0
15477,45,1,0,13,1,5,1,0,0,0,0,40,1
15478,55,2,12,6,1,7,1,0,0,0,0,50,0
15479,42,2,5,10,1,0,1,1,0,0,0,40,0
15480,49,2,1,9,1,0,1,0,0,0,0,38,0
15481,38,2,1,9,1,2,1,0,0,0,0,40,0
15482,50,2,0,13,0,1,0,0,0,0,0,40,0
15483,47,2,1,9,1,9,1,0,0,0,0,48,1
15484,43,2,0,13,1,1,2,1,1,0,0,40,0
15485,39,2,0,13,1,5,1,0,0,0,0,40,1
15486,42,2,1,9,1,7,1,0,0,0,0,30,0
15487,32,2,1,9,2,6,5,1,1,0,0,50,0
15488,44,3,6,12,2,1,0,0,1,2354,0,40,0
15489,50,5,10,15,1,3,1,0,0,99999,0,80,1
15490,55,2,1,9,2,0,4,3,1,0,0,45,0
15491,37,2,1,9,0,9,3,0,0,0,0,40,0
15492,59,2,1,9,2,0,0,0,1,0,0,40,0
15493,56,2,2,7,1,7,1,0,0,0,0,40,0
15494,33,1,14,8,0,6,0,1,0,0,0,32,0
15495,35,2,0,13,1,10,1,0,0,0,0,40,1
15496,44,2,1,9,0,4,4,0,0,0,0,40,0
15497,57,0,1,9,1,1,1,0,0,0,0,40,1
15498,31,2,5,10,0,1,0,1,1,0,0,40,0
15499,18,2,2,7,0,5,0,0,1,0,0,15,0
15500,43,2,1,9,1,6,1,0,0,0,0,70,0
15501,33,2,1,9,1,6,1,4,0,0,0,40,0
15502,18,2,5,10,0,0,3,0,0,0,0,25,0
15503,47,2,0,13,0,0,3,0,0,0,0,40,0
15504,53,2,1,9,2,4,4,0,1,0,0,40,0
15505,59,1,7,11,0,1,0,0,0,0,0,35,1
15506,35,2,3,14,1,3,1,0,0,0,0,38,0
15507,49,2,12,6,1,1,1,0,0,0,0,40,0
15508,26,2,6,12,0,6,0,0,0,0,0,40,0
15509,25,2,1,9,0,2,0,0,0,0,0,60,0
15510,36,0,3,14,0,3,3,0,1,0,0,30,0
15511,29,2,1,9,0,1,0,0,1,0,0,45,0
15512,52,2,12,6,2,4,5,0,1,0,0,25,0
15513,50,1,0,13,1,5,1,0,0,0,0,50,0
15514,22,2,0,13,0,1,3,2,1,0,0,40,0
15515,44,1,3,14,2,1,4,0,1,0,0,40,0
15516,32,2,7,11,1,2,1,0,0,0,0,40,1
15517,49,2,1,9,2,0,4,0,1,0,0,38,0
15518,31,2,15,2,1,8,1,0,0,0,0,45,0
15519,33,2,1,9,1,4,1,0,0,0,0,40,0
15520,50,2,1,9,1,5,2,0,1,0,0,15,0
15521,26,2,5,10,0,0,0,0,1,0,1974,40,0
15522,55,2,0,13,1,3,1,0,0,7298,0,40,1
15523,49,3,1,9,6,1,0,0,1,0,0,20,0
15524,22,2,1,9,1,5,2,0,1,0,0,40,0
15525,43,2,0,13,1,1,1,0,0,0,0,38,1
15526,58,2,5,10,1,3,1,0,0,0,0,42,0
15527,48,0,3,14,1,3,1,0,0,15024,0,40,1
15528,21,2,2,7,0,4,3,0,0,0,0,50,0
15529,67,4,8,4,6,4,0,0,1,0,0,20,0
15530,39,1,2,7,1,7,1,0,0,0,0,40,0
15531,52,3,7,11,2,8,0,0,1,0,0,40,0
15532,25,2,0,13,0,3,0,0,0,0,0,40,0
15533,27,1,5,10,0,1,0,0,0,0,0,60,1
15534,18,2,2,7,0,5,3,0,1,0,0,20,0
15535,41,4,1,9,1,7,1,1,0,0,0,40,1
15536,59,2,9,16,0,3,0,0,0,0,0,50,0
15537,23,2,6,12,0,4,3,1,0,0,0,44,0
15538,42,2,1,9,2,4,3,0,1,0,0,15,0
15539,54,1,10,15,1,3,1,0,0,0,0,30,1
15540,39,2,1,9,0,6,0,0,0,0,0,60,0
15541,57,4,4,5,1,4,1,0,0,0,0,40,0
15542,51,2,12,6,2,4,4,0,1,0,0,25,0
15543,31,1,8,4,1,6,1,0,0,0,0,40,0
15544,24,2,5,10,3,0,3,1,1,0,0,45,0
15545,35,2,5,10,0,6,3,0,0,0,0,40,0
15546,26,2,0,13,0,1,0,0,1,0,0,40,0
15547,42,5,9,16,1,3,1,0,0,0,0,45,1
15548,31,2,1,9,1,6,1,0,0,0,0,45,0
15549,46,2,0,13,1,7,1,0,0,0,0,40,1
15550,38,0,0,13,1,1,1,0,0,0,0,37,0
15551,51,2,0,13,1,8,1,0,0,0,0,40,0
15552,27,2,1,9,1,9,1,0,0,0,0,40,0
15553,22,2,5,10,1,7,1,0,0,0,0,48,1
15554,25,2,0,13,0,2,3,0,0,0,0,40,0
15555,58,1,0,13,1,1,1,0,0,0,0,70,1
15556,23,2,5,10,0,3,0,0,0,0,0,45,0
15557,63,2,11,3,6,4,5,2,1,0,0,19,0
15558,23,2,4,5,4,4,0,0,0,0,0,40,0
15559,51,2,3,14,1,5,1,0,0,15024,0,50,1
15560,75,2,13,1,0,13,0,2,1,0,0,48,0
15561,52,2,5,10,2,5,4,0,1,0,0,50,0
15562,69,2,1,9,1,5,1,0,0,0,0,10,0
15563,52,2,9,16,1,3,1,0,0,0,0,40,1
15564,40,3,1,9,0,0,4,1,1,0,0,40,0
15565,34,2,9,16,1,3,1,0,0,0,0,50,1
15566,21,0,5,10,0,3,0,0,1,0,0,8,0
15567,30,2,0,13,0,3,5,0,1,0,0,40,0
15568,46,2,11,3,1,7,1,3,0,0,1902,40,0
15569,21,2,5,10,0,0,3,0,1,0,0,16,0
